id,caption,hashtags,likes,comments,timestamp,username,source_url,source_type,image_url
3854472454870239006,Monday movements! #wynnefieldtrackclub #bettertogether,"wynnefieldtrackclub, bettertogether",5,2,2026-03-17T00:58:51.000Z,wynnefieldtrackclub,https://www.instagram.com/explore/tags/nikerunning/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/653521980_18093601595101858_8631496090591335448_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_cat=100&ig_cache_key=Mzg1NDQ3MjQ1NDg3MDIzOTAwNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=OpYAs2elpOIQ7kNvwHPXapZ&_nc_oc=AdmD2GvPvWd_XQJ1DxhxDVVZjz8pSQ8ermHgbxtPqfphPllKDIheCWwUwW90JgboViA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=88L1dYigbLVcdE9S52Ja-w&_nc_ss=1a&oh=00_AfztzAfuagkNa6dVeC_A-9g8QoaOwg4rPX8_qtJCsFGckA&oe=69BEBAC5
3854464262161386798,Sunday service! #wynnefieldtrackclub #bettertogether,"wynnefieldtrackclub, bettertogether",6,1,2026-03-17T00:39:28.000Z,wynnefieldtrackclub,https://www.instagram.com/explore/tags/nikerunning/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/653996664_18093600443101858_6345703939446071437_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_cat=105&ig_cache_key=Mzg1NDQ2Mzk4MjI2NzEzMzE2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTA4My5zZHIuQzMifQ%3D%3D&_nc_ohc=CE4IuM3zP3wQ7kNvwEzWNnz&_nc_oc=Admyx8Qzen3g9CSQHjai_dMSLrQCXTVnEk9NWF8Sr6pR_gqho0e7EcOe5jBOwYl7sQQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=88L1dYigbLVcdE9S52Ja-w&_nc_ss=1a&oh=00_Afy8uWDBBt_nse4TZv9MVHYjONKGkqILZQFzCpdRLEuyhA&oe=69BEA05B
3854460441309511302,"Um lugar onde força, equilíbrio e cuidado se encontram.
Yoga para a mente, pilates para o controle, musculação para a força e spa para renovar corpo e alma.

.
.
#nikerunning #gym #yoga #pilates","nikerunning, gym, yoga, pilates",-1,0,2026-03-17T00:31:52.000Z,studydib,https://www.instagram.com/explore/tags/nikerunning/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/652907744_18122823646578431_1650938712256389371_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzg1NDQ1OTU2MjI2NzI1NjczOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjExNzB4MTIwMy5zZHIuQzMifQ%3D%3D&_nc_ohc=WVA745hKGI4Q7kNvwGE2LXI&_nc_oc=AdmPrKWxcLwoZk7m_XgqNaj0R2c41TgpeMbvoV92MqbCZEXwkN4PZE1rN8s3NJZGWVw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=88L1dYigbLVcdE9S52Ja-w&_nc_ss=1a&oh=00_AfxN475tG_hbJplzZoXNTFEc0IOub9T262tAcONrIAJnZQ&oe=69BEC620
3854459562267256738,"Um lugar onde força, equilíbrio e cuidado se encontram.
Yoga para a mente, pilates para o controle, musculação para a força e spa para renovar corpo e alma.

.
.
#nikerunning #gym #yoga #pilates","nikerunning, gym, yoga, pilates",0,0,2026-03-17T00:31:51.000Z,studydib,https://www.instagram.com/explore/tags/nikerunning/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/652907744_18122823646578431_1650938712256389371_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzg1NDQ1OTU2MjI2NzI1NjczOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjExNzB4MTIwMy5zZHIuQzMifQ%3D%3D&_nc_ohc=WVA745hKGI4Q7kNvwGE2LXI&_nc_oc=AdmPrKWxcLwoZk7m_XgqNaj0R2c41TgpeMbvoV92MqbCZEXwkN4PZE1rN8s3NJZGWVw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=88L1dYigbLVcdE9S52Ja-w&_nc_ss=1a&oh=00_AfxN475tG_hbJplzZoXNTFEc0IOub9T262tAcONrIAJnZQ&oe=69BEC620
3854446117895783785,First long run since the Tokyo Marathon on March 1st. Felt pretty good out there. Just working on adding the miles to my routine for the London Marathon…only 41 days out!!! #nrc #nikerunning #wolaco #stjudeheroes #londonmarathon2026,"nrc, nikerunning, wolaco, stjudeheroes, londonmarathon2026",2,0,2026-03-17T00:03:40.000Z,fasterpastorjeff,https://www.instagram.com/explore/tags/nikerunning/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/651920030_17982210098986854_8009656367947403392_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_cat=105&ig_cache_key=Mzg1NDQ0NjExNzg5NTc4Mzc4NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=FrXjJzz7TlYQ7kNvwFx7Blk&_nc_oc=Adl2JBp2PfMQr24n8OfA_i0InwnEj3Wlo8w36No9a1ureNrBuo5RyKYGkFd2Nr46OKA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=88L1dYigbLVcdE9S52Ja-w&_nc_ss=1a&oh=00_Afwv2lVLlWI__7GlzIEEU7vmf5XS50NI2CM8TDQwF_3EAg&oe=69BEA349
3854419867650797997,#nikerunning #dior 🪶,"nikerunning, dior",55,10,2026-03-16T23:11:15.000Z,ab_2kesh,https://www.instagram.com/explore/tags/nikerunning/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/653411299_17916052191299499_5191614422125542309_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_cat=108&ig_cache_key=Mzg1NDQxOTQ3OTI1ODIyMzE5Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTkxMC5zZHIuQzMifQ%3D%3D&_nc_ohc=8RSjn2SYwucQ7kNvwGCzcgv&_nc_oc=AdnxuTrQd1fN2gHPVhqPqQsNOerAXZmwpKrsCAg0XoIxcDQz8FXnpSbMQbUep4hkWEs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=88L1dYigbLVcdE9S52Ja-w&_nc_ss=1a&oh=00_Afxzj3zb1ZWFk-uFV2RStWHGTcNNL8SEbqY-2-dZ_Cn_9w&oe=69BE9655
3854419479258223193,#nikerunning #dior 🪶,"nikerunning, dior",0,0,2026-03-16T23:11:13.000Z,ab_2kesh,https://www.instagram.com/explore/tags/nikerunning/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/653411299_17916052191299499_5191614422125542309_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_cat=108&ig_cache_key=Mzg1NDQxOTQ3OTI1ODIyMzE5Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTkxMC5zZHIuQzMifQ%3D%3D&_nc_ohc=8RSjn2SYwucQ7kNvwGCzcgv&_nc_oc=AdnxuTrQd1fN2gHPVhqPqQsNOerAXZmwpKrsCAg0XoIxcDQz8FXnpSbMQbUep4hkWEs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=88L1dYigbLVcdE9S52Ja-w&_nc_ss=1a&oh=00_Afxzj3zb1ZWFk-uFV2RStWHGTcNNL8SEbqY-2-dZ_Cn_9w&oe=69BE9655
3854324327370539915,"Fotinhos que ninguém pediu da minha terceira meia maratona! 💜🏃🏻‍♀️✨ Essa corrida foi intensa: passei frio, tive cólica, tive ânsia de vômito… mas foi divertido e especial correr nas ruas da cidade que é meu lar há 8 anos. #nychalf #nikerunning #nyrr","nychalf, nikerunning, nyrr",78,11,2026-03-16T20:01:26.000Z,itsamandakaren,https://www.instagram.com/explore/tags/nikerunning/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/651140584_18573217525062330_7826337243434677497_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_cat=101&ig_cache_key=Mzg1NDMyMDA3NTg0NzgzMzgyNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=wtcm9rZwIAMQ7kNvwG2UzcX&_nc_oc=Admuz3QpcrR6Rnoyrssb5D3D9BbdvG28kOSE5A27OGEc1Jmd4PqDdf20Lr0Udh3CNY8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=88L1dYigbLVcdE9S52Ja-w&_nc_ss=1a&oh=00_Afww4FNmSll2Vy7Ui1-JhbHgCovzqc5xa_wPbWCzW8wWOQ&oe=69BEAE87
3854551501151445387,"It’s a Laker thing man. I can’t wait to wear these, and when you can’t wait to get them on feet, a backup is necessary. 

@artisticlounge called it, when I hooked him up with the Wolf Grey’s he knew I was excited for these. & @kiddbambino knows what season it is!

#BuySneakersNotDrugs

🧽soak up the world around you
/Ill = create positive momentum
🦋= small things can make big change
“It’s the Stories that Matter.”",BuySneakersNotDrugs,19,10,2026-03-17T03:32:47.000Z,stephenchpcbra,https://www.instagram.com/explore/tags/nikeair/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/652670112_18072277070636477_7928210750221268789_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_cat=108&ig_cache_key=Mzg1NDU0ODU0NDgyOTg3MzIzNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTQ3Ni5zZHIuQzMifQ%3D%3D&_nc_ohc=pOTRudmojYAQ7kNvwF_Zu2C&_nc_oc=AdmZ6fgfY_6JWQoOt85PAvE_j2oWnxtBEu_g6_wTpUI-AmENV8Y9-zgwyYJIHyHDyMc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=xZn9TufcqjkhlVkEfbZveA&_nc_ss=1a&oh=00_Afy1rySFGxoHYZylPaYRXMzTxxY0s_3i2rZx2knGiEr7xw&oe=69BEB0DF
3854535112184588680,"NEW SPORTS ! NEW GAMES ! 🔥 AIRMAX90 A PARTIR DE 79,90€ 👟

#NIKE #NIKEAIR #AIRMAX #STYLELIFE #PICOFTHEDAY","NIKE, NIKEAIR, AIRMAX, STYLELIFE, PICOFTHEDAY",0,0,2026-03-17T03:00:19.000Z,kingsportshop67000,https://www.instagram.com/explore/tags/nikeair/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/651150126_17854031526683816_3124929822359802131_n.webp?_nc_cat=100&ig_cache_key=Mzg1NDUzNTExMjE4NDU4ODY4MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTA4MC5zZHIuQzMifQ%3D%3D&_nc_ohc=rDQtzsTb6b8Q7kNvwGt90PW&_nc_oc=AdkH291R8BtSgPtPwE8iRFXw6XZgoHG2p_Th5K8G8cC_Tju0r9IIm3IzDSVBwtG3Ggo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=xZn9TufcqjkhlVkEfbZveA&_nc_ss=1a&oh=00_AfwDUxrcViRAkglxwYClXh8NXNAElTKdIvHaQjC7jE1XBA&oe=69BEB7A3
3854526044435311922,"Nike SB Dunk Low ""Philadelphia Phillies"" (ou ""Valor Blue and Team Maroon""), uma edição especial que presta homenagem ao time de beisebol Philadelphia Phillies.

R$1,109,90

Parcelamento 12x ( juros app) 

Produto por encomenda 🏗️🎁
Prazo entrega de importação 30/45 días 

Contato:067999120457

10% desconto a vista 👑

#tenisimportados #nikeair #beisebol #explorepage","tenisimportados, nikeair, beisebol, explorepage",0,0,2026-03-17T02:42:13.000Z,buffaloimportadosdesde_2017,https://www.instagram.com/explore/tags/nikeair/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/651960894_17861356743665652_123099401923514272_n.webp?_nc_cat=104&ig_cache_key=Mzg1NDUyMjU5NTc4NjI4MTYyNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTA4MC5zZHIuQzMifQ%3D%3D&_nc_ohc=8OQCFh6_xUkQ7kNvwEuVxcX&_nc_oc=AdngRCMdHW1v4f-u2MPjGemU7AmmsG9pV9_fbty91ztaCWnLTz6_UP9oKHE-4FrnVUo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=xZn9TufcqjkhlVkEfbZveA&_nc_ss=1a&oh=00_Afxj-5_13G9dehEcSp5VrAUwQup1km6T8-4FBLb0P6KBxA&oe=69BEB30F
3854508374335701111,"2025 Jordan 4 Black Cat 

#sneakers #jordans #blackcats #blackcat4s #nikeair","sneakers, jordans, blackcats, blackcat4s, nikeair",1,0,2026-03-17T02:07:08.000Z,soleorigin1017,https://www.instagram.com/explore/tags/nikeair/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/652824200_18060017600454159_2637764801803148376_n.webp?_nc_cat=103&ig_cache_key=Mzg1NDUwODM3NDMzNTcwMTExMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjkwMXgxMDgwLnNkci5DMyJ9&_nc_ohc=gUx5IsqRZ6YQ7kNvwHCTmmJ&_nc_oc=Adnfcq95V2ShLGM-cLZVWLSqNugqSdpXdzgRxtTMqtnUvFSogzmPTnx5qm42t7KZd2A&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=xZn9TufcqjkhlVkEfbZveA&_nc_ss=1a&oh=00_AfwlC6fhYS3KGs8zg00gkpdHHkr_1MSXeQEpoAvCtymp5A&oe=69BEB990
3854490081533220477,"Spring into action with these #AirJordanUionFragment ‼️💯🫡

#AirJordanUionFragment #jumpman ##Nikeair","AirJordanUionFragment, jumpman, #Nikeair",1,0,2026-03-17T01:30:48.000Z,313__kicks.spot,https://www.instagram.com/explore/tags/nikeair/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/653361918_18063080333677786_4657013564278615130_n.webp?_nc_cat=102&ig_cache_key=Mzg1NDQ5MDA4MTUzMzIyMDQ3Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=e_ynYeAhioEQ7kNvwH0CaP1&_nc_oc=Admgj-VRvKAm1ri0hBisfuGSRIXNfE6S5LEfXvy5GM9Rn6K76o0PG14TwTzQklK8vpg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=xZn9TufcqjkhlVkEfbZveA&_nc_ss=1a&oh=00_AfwLhoDVRAMmtKon9NaBdsCFh65l0TwULANU4XFq06fw1w&oe=69BEBF8B
3854483315718183713,"Mo for the toe.... just got these #AirJordanUionFragment in the mail today and these are definitely dope. 

#isittheshoes #jumpman #Nikeair","AirJordanUionFragment, isittheshoes, jumpman, Nikeair",2,0,2026-03-17T01:17:22.000Z,313__kicks.spot,https://www.instagram.com/explore/tags/nikeair/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/654001938_18063079568677786_9154149444121297412_n.webp?_nc_cat=106&ig_cache_key=Mzg1NDQ4MzMxNTcxODE4MzcxMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTA4MC5zZHIuQzMifQ%3D%3D&_nc_ohc=l4ZD6zHS_eUQ7kNvwHApsww&_nc_oc=Adm566NlD-lmBPy6NmU3bB7WVWPU1yxCbPjW2IPs5PA1kZxKSqEtKi817Wiw6x6Gxts&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=xZn9TufcqjkhlVkEfbZveA&_nc_ss=1a&oh=00_AfxcrnsDx6FEFH1ZRM8vdpcfYaUnDMGefnhckkFcHaHCLg&oe=69BE951C
3854468916521642426,"sᴇᴀɴ ᴡᴏᴛʜᴇʀsᴘᴏᴏɴ × ɴɪᴋᴇ ᴀɪʀ ᴍᴀx ¹/⁹⁷ ☀️

#seanwotherspoon #nikeair #airmax #explorepage✨","seanwotherspoon, nikeair, airmax, explorepage✨",1,0,2026-03-17T00:52:39.000Z,snkr.snaps,https://www.instagram.com/explore/tags/nikeair/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/653439138_18051634265709205_7648467360555467662_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_cat=111&ig_cache_key=Mzg1NDQ2ODkxNjUyMTY0MjQyNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=cBZtVq0qwMwQ7kNvwFvzGpG&_nc_oc=AdkQN7SvwyIWH3LU9Phtraw67N_G7X0dR324vA9_sBLHsI3VnO1zFevNkOleRdFAX_U&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=xZn9TufcqjkhlVkEfbZveA&_nc_ss=1a&oh=00_Afzon3quA4frPATCdP1b1NWLk5TkOUSvEJAr5aE3_GqnhA&oe=69BEBBD0
3854467920282035073,"What if instead of the Houston Oilers colorway, it was the purple color scheme that was generally released back in 2018. Would it have been one of the top collabs of the decade perhaps or just pure hype because of the rarity now? I know the on feet mock up I did isn’t exactly the same as the Travis Scott Friends & Family. 

Either way today’s #kotd is the 2018 Travis Scott x Air Jordan 4 “Cactus Jack” for daddy duties and errands today. My daughter wore the Cherry XIIs which I had to take a pic with(slide 4) since she’s famous now 👀.",kotd,67,2,2026-03-17T00:46:44.000Z,rchrdp305,https://www.instagram.com/explore/tags/nikeair/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/652732582_18567800905024573_2135208426513555972_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzg1NDQ2NjY3NTU5NzEzOTE5Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwMjR4MTI4MC5zZHIuQzMifQ%3D%3D&_nc_ohc=bXjMlykYBHcQ7kNvwHOBHuw&_nc_oc=Adklj5BFjOkMqhpcvk9KmfUBcz4HcV-YH_0Pozqbqvl9QQzT4xdX7mkpY4wRdzhCrYk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=xZn9TufcqjkhlVkEfbZveA&_nc_ss=1a&oh=00_AfzXtBs-DtlXm8uE0frFfrQ3_0hQ-vnr1OMwJT-OmICrOA&oe=69BEAA04
3854459257710533064,"Nike Air Foamposite One “Tianjin 2.0”

Availability: May 2026
Retail Price: N/A 
#NikeAir #Sneakers","NikeAir, Sneakers",0,0,2026-03-17T00:29:44.000Z,solefeenofficial,https://www.instagram.com/explore/tags/nikeair/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/654023042_17990582534943833_2174432516869790803_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_cat=100&ig_cache_key=Mzg1NDQ1OTI1NzcxMDUzMzA2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=bNcGoYTnezcQ7kNvwEFAHAL&_nc_oc=Adnxovrn7rBPjt7XSvS4sm2Qa7Fad8uH0Mw5z-5asEGksR_GsbqqwDyT0nr_ieUOxfI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=xZn9TufcqjkhlVkEfbZveA&_nc_ss=1a&oh=00_AfwDfpHC4SKj6eRzFjgInP78YVfbJgJlG0x76AykY74QZw&oe=69BEB7A6
3854452050998636587,"🎙️ It was all a dream… and didn’t even seem that crazy to do it again 😮‍💨😮‍💨😮‍💨

Welcome to the most iconic Air Max 95 ever created.

No caption necessary 🎤 💨 

3.26 we outchea ✌🏽 

#airmax #nike #sneakerfreaker #nikeair #kotd","airmax, nike, sneakerfreaker, nikeair, kotd",-1,3,2026-03-17T00:15:12.000Z,jimi_jammmms,https://www.instagram.com/explore/tags/nikeair/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/652986292_18438719827116961_7998916719137165570_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzg1NDQ0ODExOTI0MTI5OTg1NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwNDF4MTM4OC5zZHIuQzMifQ%3D%3D&_nc_ohc=x4NnZgCpgoYQ7kNvwFGL_1L&_nc_oc=AdkwYB8sHNqoz9twAODDDQXPg4I44UwJq8QApRTE52lFitfVn5bpt2Mn6kjdpEJW710&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=xZn9TufcqjkhlVkEfbZveA&_nc_ss=1a&oh=00_AfwbD20zjZpZQYfwLNWxtHdBIv-ofksqzn95Zr_QJQ8cYQ&oe=69BEBBCA
3854448119241299854,"🎙️ It was all a dream… and didn’t even seem that crazy to do it again 😮‍💨😮‍💨😮‍💨

Welcome to the most iconic Air Max 95 ever created.

No caption necessary 🎤 💨 

3.26 we outchea ✌🏽 

#airmax #nike #sneakerfreaker #nikeair #kotd","airmax, nike, sneakerfreaker, nikeair, kotd",0,0,2026-03-17T00:15:09.000Z,jimi_jammmms,https://www.instagram.com/explore/tags/nikeair/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/652986292_18438719827116961_7998916719137165570_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzg1NDQ0ODExOTI0MTI5OTg1NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwNDF4MTM4OC5zZHIuQzMifQ%3D%3D&_nc_ohc=x4NnZgCpgoYQ7kNvwFGL_1L&_nc_oc=AdkwYB8sHNqoz9twAODDDQXPg4I44UwJq8QApRTE52lFitfVn5bpt2Mn6kjdpEJW710&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=xZn9TufcqjkhlVkEfbZveA&_nc_ss=1a&oh=00_AfwbD20zjZpZQYfwLNWxtHdBIv-ofksqzn95Zr_QJQ8cYQ&oe=69BEBBCA
3854424338963428173,"Sometimes less is more. The Nike Sock Dart in ‚Triple Black‘ delivers exactly that: a futuristic silhouette, the legendary strap, and insane comfort. An absolute daily beater that goes with every fit. 👟🔥
Cop or Drop? Let me know in the comments!  #nikeair #nikesneakers #sneakers #sneakerhead #sneakeraddict","nikeair, nikesneakers, sneakers, sneakerhead, sneakeraddict",1,0,2026-03-16T23:27:46.000Z,pickstockz,https://www.instagram.com/explore/tags/nikeair/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/651901688_17915833098311691_4467122377313329750_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=Mzg1NDQyNDMzODk2MzQyODE3Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwMjR4MTAyNC5zZHIuQzMifQ%3D%3D&_nc_ohc=qp8L-yJiUisQ7kNvwFtOTr4&_nc_oc=AdlCTSGXSUMKpgQS9MgydOSjwKRCzbX_-Ne1YEsDd6LsfBfJT7U4KxkaGaiyGO9ERCk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=xZn9TufcqjkhlVkEfbZveA&_nc_ss=1a&oh=00_AfzpblkFAPw7eSKMVQSo8VYZhgIfRAmmvnjOYSgCFd5W_w&oe=69BE9A91
3854422167958864687,"The “True Blue” Air Jordan 3 OG RETURNS on July 18th! 🌊 #NIKEAIR 
RETAIL $230. MJ FACE BOX. Full-family sizing. #retro3 #jordan #jordans #jordan3","NIKEAIR, retro3, jordan, jordans, jordan3",8,0,2026-03-16T23:15:50.000Z,_kicksandpicks,https://www.instagram.com/explore/tags/nikeair/,brand,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/652016048_18567923341026626_5522148732246851174_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_cat=105&ig_cache_key=Mzg1NDQyMTY4MTgzODg0MzQxMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTc5NS5zZHIuQzMifQ%3D%3D&_nc_ohc=pPTuH16IlQEQ7kNvwH3VJV0&_nc_oc=AdkTkuHyH-wQhb8__633LcDOtZSXHH7YWWH7ehNVWhcdZh7sdjzr199men1EdXCgLQk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=xZn9TufcqjkhlVkEfbZveA&_nc_ss=1a&oh=00_Afyp6CXLwjjmS715VusN407n0kriABLkTeb9pLtp2oQTAQ&oe=69BEBC08
